Waffensachkunde,2.1.61 Was bedeutet die Bezeichnung „vo“?,Die Fluggeschwindigkeit rotierender Schrote nahe dem Nullpunkt.,Die Geschossgeschwindigkeit reduziert sich auf Null.,Die Geschossgeschwindigkeit beim Verlassen der Mündung.,,,,,,,,
Waffensachkunde,2.1.62 Was bedeutet der ballistische Begriff „v100“?,Geschossgeschwindigkeit 100 Meter vor der Mündung.,Gefahrenbereich des Geschosses bei 100 Metern.,Geschossenergie 100 Meter vor der Mündung.,,,,,,,,
Waffensachkunde,2.1.63 Die Faustregel für die Reichweite von Schroten in Metern beträgt...,1000 x Schrotgröße in mm.,100 x Schrotgröße in mm.,10 x Schrotgröße in mm.,,,,,,,,
Waffensachkunde,2.1.64 Welches Geschoss hat die größte Durchschlagskraft?,Bleigeschoss,Vollmantelgeschoss,Teilmantelgeschoss,,,,,,,,
Waffensachkunde,2.1.65 Was versteht man unter der Höchstreichweite eines Geschosses?,Die Strecke zwischen Schützenstand und Geschossfang.,Das Produkt aus Treibladung und Geschossgewicht.,Die Entfernung zwischen Laufmündung und maximal entferntem Auftreffpunkt des Geschosses.,,,,,,,,
Waffensachkunde,2.1.66 Der Gefährdungsbereich von Geschossen der Patrone im Kaliber .300 WinMag beträgt...,3000 m.,5000 m.,7000 m.,,,,,,,,
Waffensachkunde,2.1.67 Welche Höchstreichweite haben Geschosse der Patrone im Kaliber .44 Rem. Mag.?,1500 m,3000 m,2000 m,,,,,,,,
Waffensachkunde,2.1.68 Welche Höchstreichweite haben Geschosse der Patrone im Kaliber 9mmLuger?,1500 m.,2000 m.,1000 m.,,,,,,,,
Waffensachkunde,2.1.69 Wie groß ist der Gefährdungsbereich der Schrote bei einer Korngröße von 2 mm Durchmesser?,150 m,200 m,250 m,,,,,,,,
Waffensachkunde,2.1.70 Die Höchstreichweite eines Geschosses im Kaliber .22lr beträgt ca. ...,1000 m.,1500 m.,2000 m.,,,,,,,,
Waffensachkunde,2.1.71 Die Höchstreichweite oder Reichweite von ca. 1500 m kann erreicht werden von einem Geschoss der Patrone...,.22lr,.32 S&W Long N.P. (Wadcutter).,9 mm Luger.,,,,,,,,
Waffensachkunde,2.1.72 Was versteht man unter Gefährdungsbereich eines Geschosses?,Die Höchstreichweite,Den Streukreis,Die günstigste Schussentfernung,,,,,,,,
Waffensachkunde,2.1.74 Welcher Begriff gehört nicht zur Ballistik?,Gasdruck,Geschossflugbahn,Abzugsgewicht,,,,,,,,
Waffensachkunde,2.1.75 Womit befasst sich u.a. die Außenballistik?,Mit Wettereinflüssen,Mit der Geschossflugbahn,Mit der Geschossform,,,,,,,,
Waffensachkunde,2.1.76 Womit befasst sich u.a. die Innenballistik?,Mit dem rotationslosen Geschossweg.,Mit der Strecke zwischen Patronenlager und Auftreffpunkt.,Mit dem Gasdruckverlauf.,,,,,,,,
Waffensachkunde,2.1.77 Was versteht man unter der Streuung der Geschosse?,Eine schlechte Schießleistung.,Die Abweichung einer Reihe von Treffern zueinander bei gleichem Haltepunkt.,Die Verformung des Geschosses beim Aufprall.,,,,,,,,
Waffensachkunde,2.1.78 Welche Flugbahnbeschreibung ist richtig?,"Das Geschoss beschreibt auf seiner Flugbahn eine ungleichförmige Kurve, die mit zunehmender Entfernung von der Mündung immer steiler abfällt.",Das Geschoss steigt auf seiner Flugbahn bis zur Mitte auf und fällt zum Ziel ebenso ab.,Die Visierlinie ist gleichzeitig auch die Flugbahn des Geschosses.,,,,,,,,
Waffensachkunde,2.1.79 Was bedeutet der ballistische Begriff „Steighöhe eines Geschosses“?,Die maximale Höhe eines Geschosses in der sogenannten „ballistischen Kurve“.,Gefahrenbereich des Geschosses bei höchster Steigung.,Die Entfernung zwischen Laufmündung und Scheitelpunkt der Geschossbahn bei senkrecht nach oben abgegebenem Schuss.,,,,,,,,
Waffensachkunde,2.1.80 Was bedeutet der ballistische Begriff „E0“?,Geschossgeschwindigkeit auf 100 m.,Steighöhe des Geschosses (Gefahrenbereich).,Bewegungsenergie des Geschosses beim Verlassen des Laufes.,,,,,,,,
Waffensachkunde,2.1.81 Wovon hängt die Eindringtiefe eines Geschosses ab?,"Je geringer das Geschossgewicht und die -härte, desto tiefer das Eindringen.","Je größer die Querschnittsbelastung, je härter das Geschoss, desto tiefer das Eindringen bei gleicher Auftreffenergie und gleichem Zielmedium.","Je schwerer und stumpfer das Geschoss, desto größer ist die Geschwindigkeit und das Eindringen.",,,,,,,,
Waffensachkunde,2.1.82 Was bewirkt der Drall?,Das Flugverhalten des Geschosses wird erheblich stabilisiert.,Die Reichweite des Geschosses verkürzt sich erheblich.,Die Bewegungsenergie des Geschosses erhöht sich erheblich.,,,,,,,,
Waffensachkunde,2.1.84 Was versteht man unter der Länge des Dralls?,Die Länge eines gezogenen Laufes.,"Die Strecke, auf der sich das Geschoss einmal um seine eigene Längsachse dreht.",Die Länge eines speziell gehärteten Laufes einer Schusswaffe.,,,,,,,,
Waffensachkunde,2.1.85 Was bedeutet der ballistische Begriff „Geschossrotation“?,Fluggeschwindigkeit rotierender Schrote.,Die mathematisch festgelegte Energie des rotierenden Geschosses bei verlassen des Laufes.,Die Drehung des Geschosses um seine Längsachse.,,,,,,,,
Waffensachkunde,2.1.86 Wodurch wird der Geschossknall erzeugt?,Das verbrannte Pulver erzeugt den Knall im Inneren der Schusswaffe.,Durch die Expansion der vor dem Geschoss komprimierten Luft bei überschallschnellen Geschossen.,Das nicht vollständig verbrannte Pulvergas vermischt sich mit Sauerstoff und bewirkt den Knall.,,,,,,,,
Waffensachkunde,2.1.87 Wodurch entsteht der Mündungsknall?,Durch die mit Überschallgeschwindigkeit austretenden Gase.,Die dem Geschoss folgenden Pulvergase stoßen auf die kalte Umgebungsluft.,Durch das nicht vollständig verbrannte Pulver.,,,,,,,,
Waffensachkunde,2.1.88 Warum weisen Langwaffenläufe im Bereich des Patronenlagers stärkere Wandungen auf als im vorderen Laufteil?,Damit eine bessere Montage der Visiereinrichtung erfolgen kann.,Weil in diesem Bereich der höchste Gasdruck auftritt.,"Weil in diesem Bereich Hersteller, Beschusszeichen und Nummer am besten sichtbar angebracht werden können.",,,,,,,,
Waffensachkunde,2.1.89 Was verstehen Sie unter dem Begriff „Basküle“?,Visiereinrichtung für Spezialgewehre,Vorderschaft einer „Pump Action“,Verschlusskasten einer Kipplaufwaffe,,,,,,,,
Waffensachkunde,"2.1.91 Wie wird eine Schusswaffe dauerhaft unbrauchbar gemacht, um sie ohne Erwerbsberechtigung erwerben zu können? (sog. Dekorationswaffe)",Ein Büchsenmacher macht mehrere wesentliche Teile dauerhaft unbrauchbar und bringt sein Markenzeichen auf der Dekorationswaffe an.,Ein Waffenhändler macht alle wesentlichen Teile vorübergehend unbrauchbar und bringt ein Beschusszeichen auf der Dekorationswaffe anbringen.,Der Inhaber einer Waffenbearbeitungs- oder Waffenherstellungserlaubnis macht alle wesentlichen Teile gemäß den Vorgaben der Durchführungsverordnung (EU) 2015/2403 (Deaktivierungsdurchführungsverordnung) unbrauchbar und lässt vom Beschussamt das Zulassungszeichen anbringen. Das Beschussamt stellt überdies eine Deaktivierungsbescheinigung aus.,,,,,,,,
Waffensachkunde,2.1.92 Wann sind Feuerwaffen oder deren wesentliche Teile dauerhaft unbrauchbar gemacht?,Wenn die Waffe mit einem Blockiersystem vorübergehend blockiert wurde.,Wenn sie gemäß ihrem Waffentyp und in jedem wesentlichen Bestandteil den Maßgaben Durchführungsverordnung (EU) 2015/2403 (Deaktivierungsdurchführungsverordnung) entsprechen.,Wenn der Lauf der Waffe verzogen ist.,,,,,,,,
Waffensachkunde,"3.1.01 Darf eine Schusswaffe, auch wenn sie ungeladen ist, auf Menschen gerichtet werden?",Niemals,Ja,"Nein, außer bei Notwehr.",,,,,,,,
Waffensachkunde,3.1.02 Wie soll eine Schusswaffe an eine andere Person übergeben werden?,"geladen, gesichert","geladen, ungesichert",ungeladen,,,,,,,,
Waffensachkunde,"3.1.03 Mit welchen Waffen darf man auf seinem befriedeten Grundstück schießen, wenn sichergestellt ist, dass die Geschosse das Grundstück nicht verlassen können und niemand durch Lärm behindert oder belästigt wird?",Druckluftwaffen mit dem Zulassungszeichen „F im Fünfeck“ und Softairwaffen.,Mit Waffen für Randfeuermunition bis Kaliber .22lr (= lfB).,"Mit Waffen (z.B. im „Kleinstkaliber“ 4 mm M20), sofern diese das Zulassungszeichen „F im Fünfeck“ und das Zulassungszeichen „PTB im Viereck“ tragen.",,,,,,,,
Waffensachkunde,3.1.04 Wie sollte man Munition im Bedarfsfall ordnungsgemäß entsorgen?,In den Hausmüll werfen.,Beim Waffenhändler abgeben.,In den Sondermüll geben.,,,,,,,,
Waffensachkunde,3.1.05 Welche Munition dürfen Sie aus Ihrer Waffe verschießen?,"Alles, was ins Patronenlager passt.","Munition, für die diese Waffe konstruiert und zugelassen ist.",Nur Zentralfeuermunition,,,,,,,,
Waffensachkunde,3.1.06 Wie darf unbrauchbar gewordene Munition entsorgt werden?,"Geschoss abziehen, Pulver in Wasser auflösen, Rest in Hausmüll geben.",Als Sondermüll / Gefahrstoff bei der örtlichen Annahmestelle abgeben.,An den Verkäufer / Hersteller oder einen Delaborierbetrieb geben.,,,,,,,,
Waffensachkunde,3.1.07 Wie viel Munition darf mit einer Waffenbesitzkarte bei entsprechender Munitionserwerbsberechtigung erworben werden (ungeachtet von Transportbeschränkungen)?,bis zu 1000 Patronen je Kauf / Lieferung,bis zu 5 kg Nettoexplosivmasse je Kauf / Lieferung,unbegrenzt,,,,,,,,
Waffensachkunde,3.1.09 Wie soll eine halbautomatische Pistole auf der Schießstätte an eine andere Person übergeben werden?,"Die geladene Waffe ist zu sichern, der Ladezustand ist mitzuteilen.","Aus der geladenen Waffe ist das Magazin zu entnehmen, der Ladezustand ist mitzuteilen.","Ungeladen, mit geöffnetem Verschluss.",,,,,,,,
Waffensachkunde,"3.1.10 Was sollte als erstes geschehen, wenn man eine Schusswaffe übergeben bekommt?",Die Waffe ist sofort auf ihren Ladezustand zu überprüfen.,Es genügt die Sicherung der Waffe auf ihre Funktionssicherheit zu prüfen.,Die Waffe ist sofort zu zerlegen und auf Beschädigungen zu prüfen. Außerdem sollten die Beschusszeichen in Augenschein genommen werden.,,,,,,,,
Waffensachkunde,"3.1.11 Was haben Sie zu tun, bevor Sie mit einer Schusswaffe schießen?",Waffe auf sichtbare Beschädigungen prüfen.,"Überprüfen, ob das Patronenlager und der Lauf frei von Fremdkörpern sind.","Prüfen, ob die bereitgestellte Munition aus dieser Waffe verschossen werden darf.",,,,,,,,
Waffensachkunde,3.1.12 Wo darf ein Sportschütze seine Waffe laden?,Nur auf dem Schützenstand.,Auf dem gesamten Schießstand.,Im Aufenthaltsraum.,,,,,,,,
Waffensachkunde,3.1.13 Darf ausnahmsweise eine geladene Waffe einem anderen übergeben werden?,"Ja, bei Waffenstörung der verantwortlichen Aufsichtsperson.",Nur an den Nachbarschützen.,"Nein, auf keinen Fall.",,,,,,,,
Waffensachkunde,"3.1.14 Dürfen Sie mit einem Druckluftgewehr (E0 max. 7,5 J) in Ihrem Keller schießen, wenn sichergestellt ist, dass hierbei niemand gefährdet wird?",Das ist waffenrechtlich erlaubt.,"Nein, das ist verboten.","Nein, ich darf nur mit sogenannten Spielgeräten (Energie 0,08 J) außerhalb von Schießständen schießen.",,,,,,,,
Waffensachkunde,3.1.15 Darf mit jeder beliebigen Waffe auf Schießstätten geschossen werden?,"Ja, wenn sie funktionssicher sind.",Nein.,,,,,,,,,
Waffensachkunde,3.1.16 Den Anordnungen der verantwortlichen Aufsichtsperson auf dem Schießstand ist Folge zu leisten:,Nur im Wettkampf.,Nur bei Gefahr im Verzug.,Immer,,,,,,,,
Waffensachkunde,3.1.17 Darf eine verantwortliche Aufsichtsperson am Schützenstand dem Schützen im Rahmen der Ausbildung eine geladene Waffe übergeben?,"Ja, da er umfangreiche Fachkenntnisse besitzt.","Nein, geladene Waffen dürfen nicht übergeben werden.","Ja, wenn er Anfänger unterweist.",,,,,,,,
Waffensachkunde,3.1.18 Wie ist eine Kipplaufflinte auf einer Schießstätte zu tragen?,"Gesichert, mit einem Tragriemen auf der Schulter.","Ungeladen, mit geöffnetem Verschluss.",Geschlossen und gesichert.,,,,,,,,
Waffensachkunde,3.1.19 Wie sind Kleinkalibergewehre auf dem Schießstand abzulegen?,"Entladen, mit geöffnetem Verschluss, Magazin entnommen.","Unterladen, mit der Mündung nach oben.","Gesichert, mit geschlossenem Verschluss.",,,,,,,,
Waffensachkunde,3.1.20 Darf ich eine fremde Schusswaffe auf dem Schützenstand in die Hand nehmen?,Nur mit Erlaubnis des Besitzers.,Nur mit Erlaubnis des Schießleiters.,"Ja, wenn sie entladen ist, immer.",,,,,,,,
Waffensachkunde,3.1.21 Dürfen Sie zur Scheibenbeobachtung eine geladene Schusswaffe ablegen?,"Ja, wenn die Schusswaffe gesichert ist.",Nur mit Erlaubnis des Schießleiters.,"Nein, nur die entladene und geöffnete Waffe darf abgelegt werden.",,,,,,,,
Waffensachkunde,3.1.22 Wann darf mit dem Schießen begonnen werden?,Wenn sich niemand mehr vor dem Ziel aufhält.,Wenn die verantwortliche Aufsichtsperson das Schießen freigegeben hat.,Wenn alle Schützenstände belegt sind.,,,,,,,,
Waffensachkunde,3.1.23 Darf ohne waffenrechtliche Erlaubnis Munition auf einer Schießstätte zum Schießen überlassen werden?,"Ja, nur einem Mitglied des Schützenvereins.","Ja, aber nur zum sofortigen Verbrauch.",Nein,,,,,,,,
Waffensachkunde,3.1.24 Ist es zulässig im Aufenthaltsraum Anschlagübungen mit Schusswaffen zu machen?,"Ja, dies ist nur nach Anleitung des Schießleiters zulässig.","Ja, wenn eine entsprechende Ladeecke eingerichtet wurde.","Nein, dies ist nur auf dem Schützenstand erlaubt.",,,,,,,,
Waffensachkunde,"3.1.25 Darf einem Gastschützen, der nicht im Besitz einer waffenrechtlichen Erlaubnis ist, eine erlaubnispflichtige Schusswaffe überlassen werden?","Ja, aber nur zur Mitnahme nach Hause.","Ja, nur zum Schießen auf einer Schießstätte.","Nein, unter keinen Umständen.",,,,,,,,
Waffensachkunde,3.1.26 Wie sind Schusswaffen auf dem Schießstand aus der Hand zu legen?,"Geladen, entspannt und gesichert.","Entladen, nur mit leerem Magazin, Verschluss geschlossen.","Verschluss offen, Lauf Richtung Geschoßfang, leeres Patronenlager, leeres Magazin (entfernt von Waffe).",,,,,,,,
Waffensachkunde,3.1.27 Was ist beim Schießen mit einer halbautomatischen Pistole hinsichtlich der Schussbereitschaft zu beachten?,"Die Waffe ist nach jedem Schuss wieder schussbereit, solange sich Patronen im Magazin befinden.","Nichts besonderes, wenn die Waffe eine Sicherung hat.",Die Waffe ist sofort nach Schussabgabe zu sichern.,,,,,,,,
Waffensachkunde,3.1.28 Darf mit einem Gewehr im Kaliber .22lr im befriedeten Besitztum geschossen werden?,Nein.,"Ja, wenn die Geschosse das Grundstück nicht verlassen können.","Ja, wenn Personen oder Sachen nicht gefährdet werden können.",,,,,,,,
Waffensachkunde,3.1.29 Mit welchen Schusswaffen darf im befriedeten Besitztum außerhalb von Schießstätten ohne Schießerlaubnis geschossen werden?,Nur mit schallgedämpften Waffen (Immissionsschutz).,"Mit allen, vorausgesetzt es ist ein ausreichender Kugelfang vorhanden, so dass die Geschosse das Besitztum nicht verlassen können.","Mit bauartzugelassenen Schusswaffen, deren Geschossen eine Energie von max. 7,5 Joule erteilt wird und die Geschosse das Besitztum nicht verlassen können.",,,,,,,,
Waffensachkunde,3.1.30 Was ist beim sportlichen Schießen auf Schießstätten zu beachten?,Es darf nur unter Aufsicht geschossen werden (ausgenommen die zur Aufsichtsführung befähigte Person schießt alleine).,Es darf nur mit für den Stand zugelassenen Waffen und Munition geschossen werden.,"Sportliches Schießen liegt dann vor, wenn nach festen Regeln einer genehmigten Sportordnung geschossen wird.",,,,,,,,
Waffensachkunde,"3.1.31 Welche Voraussetzungen müssen erfüllt sein, bevor der Schießbetrieb aufgenommen werden darf?",Eine verantwortliche Aufsichtsperson muss anwesend sein.,Die Waffen müssen geladen werden.,Waffen und Munition müssen der Standzulassung entsprechen.,,,,,,,,
Waffensachkunde,3.1.32 Darf unter Alkoholeinfluss geschossen werden?,Nein,"Ja, weil Alkohol beim Zielen hilft.","Ja, aber nur mit Langwaffen.",,,,,,,,
Waffensachkunde,3.1.33 Wie sind Schusswaffen und Munition während des Aufenthaltes auf Schießstätten außerhalb des Schießens aufzubewahren?,Auf Schießstätten ist eine Aufbewahrung nicht zu beachten.,Ungeladen und getrennt von der Munition.,"So, dass sie nicht in den Besitz Unberechtigter gelangen können.",,,,,,,,
Waffensachkunde,3.1.34 Was besagt der Begriff Gefahrenbereich?,In diesem Bereich darf auf dem Schießstand nicht geschossen werden.,"Schützen, die mit großkalibrigen Waffen schießen, haben einen Gefahrenbereich von 4 m. In diesem Bereich darf sich kein Zuschauer aufhalten.",Es handelt sich hierbei um die Höchstreichweite von aus Schusswaffen abgefeuerten Geschossen.,,,,,,,,
Waffensachkunde,3.1.35 Was versteht man unter Gefahrenbereich?,Die Höchstreichweite von aus Schusswaffen abgefeuerten Geschossen.,"Der Bereich, in dem Menschen oder Sachen gefährdet werden können.",Der unmittelbare Bereich hinter dem Schützen.,,,,,,,,
Waffensachkunde,3.1.36 Darf mit einem Gewehr (im Kaliber .308Win) mit Einstecklauf (im Kaliber .22lr) auf einem 50 m KK-Stand geschossen werden?,"Ja, aber nur mit Zentralfeuerpatronen.",Nein,"Ja, wenn der Einstecklauf bauartzugelassen ist.",,,,,,,,
Waffensachkunde,"3.1.37 Eine halbautomatische Pistole entlade ich, indem ich ...",den Verschluss öffne und das Magazin entleere.,"den Verschluss öffne, das Patronenlager entferne, den Verschluss schließe und das Magazin entnehme.","das Magazin entnehme, den Verschluss öffne und das Patronenlager entleere.",,,,,,,,
Waffensachkunde,3.1.38 In welcher Reihenfolge werden halbautomatische Waffen entladen?,"Erst nachsehen, ob das Patronenlager frei ist, dann das Magazin entnehmen und durch Abdrücken das Schlagstück entspannen.","Erst das Magazin entnehmen, Verschluss öffnen, dann das Patronenlager überprüfen; wenn leer, die Waffe, soweit möglich, mit offenem Verschluss ablegen.","Erst entspannen, sichern, das Magazin entnehmen, ablegen.",,,,,,,,
Waffensachkunde,3.1.39 Wie ist ein Revolver im Kaliber .357 Mag. zu entladen?,Trommel ausbauen,1.Trommel ausschwenken bzw. Ladeklappe öffnen. 2. alle Kammern entleeren,Trommel ausschwenken und eine volle Patrone entnehmen,,,,,,,,
Waffensachkunde,3.1.40 Was ist hinsichtlich der Schussbereitschaft mehrläufiger Waffen zu beachten?,Wegen der automatischen Sicherung nichts.,Eine weitere Schussbereitschaft nach Abgabe eines Schusses ist möglich.,Ein erneutes Entsichern ist erforderlich.,,,,,,,,
Waffensachkunde,3.1.41 Dürfen aus Schusswaffen mit Beschusszeichen „SP“ oder „PN“ auch Nitro-Cellulose-Treibladungen verschossen werden?,Nein,Ja,"Nur, wenn die Waffe auch das Zeichen „J“ trägt.",,,,,,,,
Waffensachkunde,3.1.42 Halbautomatische Pistolen mit Sicherung dürfen auf dem Schützenstand abgelegt werden...,gesichert und gespannt.,entladen und mit geöffnetem Verschluss.,mit sichtbarer Sicherung.,,,,,,,,
Waffensachkunde,3.1.43 Wie verhalten Sie sich beim Versagen einer Patrone Ihres Kleinkalibergewehres?,"Die Waffe mit der Mündung mindestens 10 Sekunden in Richtung Geschossfang halten, dann die Waffe entladen.",Waffe öffnen und Patrone weit wegwerfen.,Waffe nach oben halten und auf das Brechen des Schusses warten.,,,,,,,,
Waffensachkunde,3.1.44 Wie wird eine Repetierbüchse beim Öffnen des Verschlusses auf dem Schützenstand gehalten?,Die Mündung der Waffe ist in Richtung Scheibe / Geschossfang zu richten.,Die Waffe ist senkrecht nach unten zu richten.,"Beliebig, um eine möglichst bequeme Handhabung zu ermöglichen.",,,,,,,,
Waffensachkunde,3.1.45 Wie ist die Schusswaffe beim Laden zu halten?,Mit der Mündung zum Geschossfang.,So wie es die Schießaufsicht gerade möchte.,"Fest in der Hand, damit der Rückschlag nicht die Waffe aus der Hand schlägt.",,,,,,,,
Waffensachkunde,3.1.46 Welche Sicherheitsregeln hat jeder Schütze immer zu beachten?,Keine Sicherung ist als absolut zuverlässig zu betrachten.,Waffen sind stets entladen zu transportieren und aufzubewahren.,"Schusswaffen sind immer als geladen zu betrachten, solange man sich nicht persönlich vom Gegenteil überzeugt hat.",Der Lauf von Schusswaffen darf nie auf einen Menschen gerichtet werden.,,,,,,,
Waffensachkunde,"3.1.47 Woran erkennen Sie, dass die von Ihnen zu erwerbende Munition zu Ihrer Schusswaffe passt?",Kennzeichnung auf Schusswaffe und Munitionsverpackung / Patronenhülse identisch.,An den Beschuss- und Prüfzeichen auf Waffe und Munitionsverpackung.,An der Gebrauchsanleitung des Waffenhändlers.,,,,,,,,
Waffensachkunde,3.1.48 Wann dürfen Schützen mit dem Schießen beginnen?,Sobald die Aufsichtsperson den Schießstand öffnet.,Wenn die verantwortliche Aufsichtsperson das Schießen freigegeben hat.,Sobald Munition und Scheiben vorhanden sind.,,,,,,,,
Waffensachkunde,3.1.49 Wer darf den freien Raum unmittelbar hinter dem Schützen betreten?,Zuschauer,Aufsicht,Schießleiter,,,,,,,,
Waffensachkunde,4.1.04 Was darf zur pyrotechnischen Notsignalgebung verwendet werden?,"Die Signalpistole Kaliber 4 (26,5 mm)",Signalwaffen mit Zulassung der Physikalisch-Technischen Bundesanstalt (PTB),die von der Bundesanstalt für Materialforschung und -prüfung (BAM) zugelassenen sonstigen Notsignale.,,,,,,,,
Waffensachkunde,4.1.05 Welche Arten von Zündern werden bei Not-Handfackeln gewöhnlich verwendet und wie funktionieren sie?,"Reibkopf-Zündung – funktioniert wie ein Streichholz, zündet mit einer Verzögerung direkt den Leuchtsatz (nicht mehr im deutschen Handel)",Luntenzünder – durch das Entzünden einer Lunte wird nach gewisser Zeit der eigentlichen Signalsatz gezündet.,"Reißzünder – ein Draht im Inneren wird durch einen reibempfindlichen pyrotechnischen Anzündsatz gezogen, der dann den eigentlichen Signalsatz zündet.",,,,,,,,
Waffensachkunde,4.1.07 Was ist sicherheitstechnisch bei der Verwendung einer SeenotHandfackel zu beachten?,"Die brennende Fackel nach Lee waagerecht so halten, dass versprühter Abbrand keine Verletzungen (Hand, Augen) verursacht oder das Boot/Schiff beschädigt.","Die brennende Fackel nach Luv waagerecht so halten, dass versprühter Abbrand keine Verletzungen (Hand, Augen) verursacht oder das Boot/Schiff beschädigt.",Gebrauchsanweisung beachten.,,,,,,,,
Waffensachkunde,4.1.08 Was ist bei der Verwendung von Seenot-Rauchsignalen zu beachten?,Rauchsignale nur am Tage und bei geringen Windstärken verwenden.,"Die Anzündung erfolgt durch eine Reißschnur, die unter einer abschraubbaren Schutzkappe liegt.",Nach der Zündung ist das Rauchsignal zur Leeseite außenbords zu werfen.,,,,,,,,
Waffensachkunde,4.1.09 Welche pyrotechnischen SeenotSignalmittel werden an Bord verwendet?,Signalraketen und Fallschirmraketen,Rauchtöpfe und Bengalische Feuer,Handfackeln und Rauchsignale,,,,,,,,
Waffensachkunde,"4.1.10 Zu welchem Zweck, außer der Signalgebung, kann die „Signalwaffe“ im Kaliber 4 (26,5 mm) noch verwendet werden?",An Silvester zum Abschuss von Leuchtfeuerwerk.,Als Abschussgerät für einen Trägerkörper zur Herstellung einer ersten Leinenverbindung.,"Die Verwendung als Startpistole ist im Rahmen von Regatten erlaubt, wenn eine Schießerlaubnis vorliegt",,,,,,,,
Waffensachkunde,4.1.12 Welche Farbe ist bei Signalraketen international als Notsignal zu verwenden?,Rot,Weiß,Grün,,,,,,,,
Waffensachkunde,4.1.13 Wann dürfen Notsignale verwendet werden?,"In Notfällen, wenn unter anderem Leib und Leben von Personen in Gefahr sind und dringend fremde Hilfe benötigt wird.","In Notfällen, wenn bedeutende Sachwerte in Gefahr sind und dringend fremde Hilfe benötigt wird.",Ausschließlich wenn alle anderen Kommunikationsmittel ausgefallen sind.,,,,,,,,
Waffensachkunde,4.1.14 Wie lang ist die Verbrauchsdauer pyrotechnischer Notsignale bei sachgemäßer Lagerung?,Die Verbrauchsdauer ist unbegrenzt.,"Soweit auf dem einzelnen Gegenstand nichts anderes vermerkt ist, max. 3 Jahre.",Maximal 10 Jahre,,,,,,,,
Waffensachkunde,4.1.15 Was verkürzt die durch den Hersteller vorgegebene Verbrauchsdauer pyrotechnischer Notsignale oder beeinträchtigt ihre sichere Verwendung?,Feuchtigkeit und Korrosion,hohe Lagertemperaturen,mechanische Beschädigung,,,,,,,,
Waffensachkunde,4.1.16 Was machen Sie mit überlagerten pyrotechnischen Notsignalen?,Können über den Hausmüll entsorgt werden.,Über den Munitionshandel zurückgeben oder Delaborierbetrieben übergeben.,Können auch als Feuerwerkskörper verwenden werden.,,,,,,,,
Waffensachkunde,4.1.17 Wie lange dürfen Sie Signalmunition verwenden?,Drei Jahre ab Kauf im Fachhandel.,Fünf Jahre ab Herstellung im Werk.,Das Verfallsdatum ist auf der Munition und/oder der Verpackung angebracht.,,,,,,,,
Waffensachkunde,4.1.18 Wie darf Signalmunition entsorgt werden?,Durch Rückgabe an den Fachhandel.,Durch Abgabe bei einer Sondermüllund Gefahrstoffsammelstelle.,"Öffnen der Patrone, Durchfeuchten des Inhaltes mit Wasser, dann wie b).",,,,,,,,
Waffensachkunde,4.1.19 Wie ist pyrotechnische Munition während der Liegezeit im Hafen zu lagern?,Keine bestimmte Lagerung erforderlich.,"Möglichst originalverpackt, kühl und trocken in einem Metallbehältnis mit Schwenkriegelschloss.",Die Munition darf keinesfalls an Bord gelagert werden.,,,,,,,,
Waffensachkunde,"4.1.20 Wie ist an Bord eines seegehenden Schiffes im Hafen eine Signalpistole im Kaliber 4 (26,5 mm) aufzubewahren?",In einem mit dem Schiffskörper sicher verankertem Behältnis aus Stahlblech. Die Tür muss mindestens 4mm dick und elektronisch oder mechanisch verriegelt sein (sog. Hamburger Kasten).,Die Signalpistole kann frei zugänglich an Bord gelagert werden.,Die Signalpistole darf keinesfalls an Bord gelagert werden.,,,,,,,,
Waffensachkunde,"4.1.21 Wem kann zum Zweck der sicheren Aufbewahrung an Land die Signalpistole im Kaliber 4 (26,5 mm) übergeben werden?",Einer Person mit bestandener Sachkundeprüfung.,"Nur einem Berechtigten, z.B. mit Waffenbesitzkarte.","Einer zuverlässigen Person, die mindestens 18 Jahre alt ist.",,,,,,,,
Waffensachkunde,"4.1.22 Wie ist an Land eine Signalpistole im Kaliber 4 (26,5 mm) aufzubewahren?",In einem Behältnis der Sicherheitsstufe A (VDMA 24992).,"In einem Behältnis der Sicherheitsstufe DIN/EN 1143-1 Widerstandsgrad 0 oder I. Bei Fortführung einer Nutzung eines Behältnisses der Sicherheitsstufe B nach VDMA 24992, die vor dem 06.07.2017 begründet werden, kann dieses Behältnis weitergenutzt werden.",In einem Stahlblechschrank mit Schwenkriegelschloss.,,,,,,,,
Waffensachkunde,"4.1.23 Wie ist eine Signalpistole im Kaliber 4 (26,5 mm) aufzubewahren, wenn sich die Yacht im Winterlager befindet?",Eine Aufbewahrung an Bord ist nur mit einer speziellen behördlichen Erlaubnis möglich.,"Eine Aufbewahrung an Land in einem Behältnis der Sicherheitsstufe DIN/EN 1143-1 Widerstandsgrad 0 oder I. Bei Fortführung einer Nutzung eines Behältnisses der Sicherheitsstufe B nach VDMA 24992, die vor dem 06.07.2017 begründet werden, kann dieses Behältnis weitergenutzt werden.",In einem Stahlblechschrank mit Schwenkriegelschloss.,,,,,,,,
